Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
2556,0x35220c,15,Shift_JIS,空賊島　地下港,"""\x8B\xF3\x91\xAF\x93\x87\x81@\x92n\x89\xBA\x8D`"""
2557,0x35221c,17,Shift_JIS,神殿島　上陸地点,"""\x90_\x93a\x93\x87\x81@\x8F\xE3\x97\xA4\x92n\x93_"""
2558,0x352230,17,Shift_JIS,神殿島　外周回廊,"""\x90_\x93a\x93\x87\x81@\x8AO\x8E\xFC\x89\xF1\x98L"""
2559,0x352244,15,Shift_JIS,船乗り島　宿屋,"""\x91D\x8F\xE6\x82\xE8\x93\x87\x81@\x8Fh\x89\xAE"""
2560,0x352254,25,Shift_JIS,ガルガンチュア要塞　大門,"""\x83K\x83\x8B\x83K\x83\x93\x83`\x83\x85\x83A\x97v\x8D\xC7\x81@\x91\xE5\x96\xE5"""
2561,0x352270,25,Shift_JIS,ガルガンチュア要塞　内部,"""\x83K\x83\x8B\x83K\x83\x93\x83`\x83\x85\x83A\x97v\x8D\xC7\x81@\x93\xE0\x95\x94"""
2562,0x35228c,21,Shift_JIS,バルア下級都市　宿屋,"""\x83o\x83\x8B\x83A\x89\xBA\x8B\x89\x93s\x8Es\x81@\x8Fh\x89\xAE"""
2563,0x3522a4,17,Shift_JIS,カタコンベ　内部,"""\x83J\x83^\x83R\x83\x93\x83x\x81@\x93\xE0\x95\x94"""
2564,0x3522b8,21,Shift_JIS,バルア上級都市　広場,"""\x83o\x83\x8B\x83A\x8F\xE3\x8B\x89\x93s\x8Es\x81@\x8DL\x8F\xEA"""
2565,0x3522d0,15,Shift_JIS,マランバ　宿屋,"""\x83}\x83\x89\x83\x93\x83o\x81@\x8Fh\x89\xAE"""
2566,0x3522e0,21,Shift_JIS,ピュラミス神殿　入口,"""\x83s\x83\x85\x83\x89\x83~\x83X\x90_\x93a\x81@\x93\xFC\x8C\xFB"""
2567,0x3522f8,23,Shift_JIS,ピュラミス神殿　溶岩道,"""\x83s\x83\x85\x83\x89\x83~\x83X\x90_\x93a\x81@\x97n\x8A\xE2\x93\xB9"""
2568,0x352310,15,Shift_JIS,ホルテカ　入口,"""\x83z\x83\x8B\x83e\x83J\x81@\x93\xFC\x8C\xFB"""
2569,0x352320,19,Shift_JIS,ホルテカ　長老の家,"""\x83z\x83\x8B\x83e\x83J\x81@\x92\xB7\x98V\x82\xCC\x89\xC6"""
2570,0x352334,17,Shift_JIS,月Ж石鉱山　入口,"""\x8C\x8E\x84G\x90\xCE\x8Dz\x8ER\x81@\x93\xFC\x8C\xFB"""
2571,0x352348,17,Shift_JIS,月Ж石鉱山　坑道,"""\x8C\x8E\x84G\x90\xCE\x8Dz\x8ER\x81@\x8DB\x93\xB9"""
2572,0x35235c,13,Shift_JIS,ドラド　入口,"""\x83h\x83\x89\x83h\x81@\x93\xFC\x8C\xFB"""
2573,0x35236c,15,Shift_JIS,ドラド　神殿前,"""\x83h\x83\x89\x83h\x81@\x90_\x93a\x91O"""
2574,0x35237c,7,Shift_JIS,無人島,"""\x96\xB3\x90l\x93\x87"""
2575,0x352384,17,Shift_JIS,ナスラード　宿屋,"""\x83i\x83X\x83\x89\x81[\x83h\x81@\x8Fh\x89\xAE"""
2576,0x352398,11,Shift_JIS,宝島　内部,"""\x95\xF3\x93\x87\x81@\x93\xE0\x95\x94"""
2577,0x3523a4,19,Shift_JIS,エスペランザ　宿屋,"""\x83G\x83X\x83y\x83\x89\x83\x93\x83U\x81@\x8Fh\x89\xAE"""
2578,0x3523b8,19,Shift_JIS,サルガッソー　入口,"""\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x81@\x93\xFC\x8C\xFB"""
2579,0x3523cc,19,Shift_JIS,サルガッソー　内部,"""\x83T\x83\x8B\x83K\x83b\x83\\\x81[\x81@\x93\xE0\x95\x94"""
2580,0x3523e0,15,Shift_JIS,ヤフトマー　港,"""\x83\x84\x83t\x83g\x83}\x81[\x81@\x8D`"""
2581,0x3523f0,17,Shift_JIS,ヤフトマー　水閣,"""\x83\x84\x83t\x83g\x83}\x81[\x81@\x90\x85\x8At"""
2582,0x352404,15,Shift_JIS,フガク　大空洞,"""\x83t\x83K\x83N\x81@\x91\xE5\x8B\xF3\x93\xB4"""
2583,0x352414,7,Shift_JIS,流刑島,"""\x97\xAC\x8CY\x93\x87"""
2584,0x35241c,13,Shift_JIS,テンコウの島,"""\x83e\x83\x93\x83R\x83E\x82\xCC\x93\x87"""
2585,0x35242c,13,Shift_JIS,三日月島　街,"""\x8EO\x93\xFA\x8C\x8E\x93\x87\x81@\x8AX"""
2586,0x35243c,13,Shift_JIS,三日月島　港,"""\x8EO\x93\xFA\x8C\x8E\x93\x87\x81@\x8D`"""
2587,0x35244c,15,Shift_JIS,グラシア　内部,"""\x83O\x83\x89\x83V\x83A\x81@\x93\xE0\x95\x94"""
2588,0x35245c,19,Shift_JIS,タルタスの穴　入口,"""\x83^\x83\x8B\x83^\x83X\x82\xCC\x8C\x8A\x81@\x93\xFC\x8C\xFB"""
2589,0x352470,25,Shift_JIS,ダングラール基地　通気口,"""\x83_\x83\x93\x83O\x83\x89\x81[\x83\x8B\x8A\xEE\x92n\x81@\x92\xCA\x8BC\x8C\xFB"""
2590,0x35248c,11,Shift_JIS,大渦巻上空,"""\x91\xE5\x89Q\x8A\xAA\x8F\xE3\x8B\xF3"""
2591,0x352498,11,Shift_JIS,銀の大神殿,"""\x8B\xE2\x82\xCC\x91\xE5\x90_\x93a"""
2592,0x3524a4,25,Shift_JIS,ガルシアン艦　エンジン部,"""\x83K\x83\x8B\x83V\x83A\x83\x93\x8A\xCD\x81@\x83G\x83\x93\x83W\x83\x93\x95\x94"""
2593,0x3524c0,19,Shift_JIS,アトランティア大陸,"""\x83A\x83g\x83\x89\x83\x93\x83e\x83B\x83A\x91\xE5\x97\xA4"""
2594,0x3524d4,13,Shift_JIS,フガク　入口,"""\x83t\x83K\x83N\x81@\x93\xFC\x8C\xFB"""
2595,0x3524e4,25,Shift_JIS,ダングラール基地　雲海下,"""\x83_\x83\x93\x83O\x83\x89\x81[\x83\x8B\x8A\xEE\x92n\x81@\x89_\x8AC\x89\xBA"""
2596,0x352500,23,Shift_JIS,ガルシアン艦　侵入地点,"""\x83K\x83\x8B\x83V\x83A\x83\x93\x8A\xCD\x81@\x90N\x93\xFC\x92n\x93_"""
2597,0x352518,19,Shift_JIS,バルア下級都市　港,"""\x83o\x83\x8B\x83A\x89\xBA\x8B\x89\x93s\x8Es\x81@\x8D`"""
2598,0x35252c,13,Shift_JIS,マランバ　港,"""\x83}\x83\x89\x83\x93\x83o\x81@\x8D`"""
2599,0x35253c,17,Shift_JIS,エスペランザ　港,"""\x83G\x83X\x83y\x83\x89\x83\x93\x83U\x81@\x8D`"""
2600,0x352550,15,Shift_JIS,ナスラード　港,"""\x83i\x83X\x83\x89\x81[\x83h\x81@\x8D`"""
2601,0x352560,21,Shift_JIS,タルタスの穴　最深部,"""\x83^\x83\x8B\x83^\x83X\x82\xCC\x8C\x8A\x81@\x8D\xC5\x90[\x95\x94"""
2602,0x352578,25,Shift_JIS,ガルガンチュア要塞　牢獄,"""\x83K\x83\x8B\x83K\x83\x93\x83`\x83\x85\x83A\x97v\x8D\xC7\x81@\x98S\x8D\x96"""
2603,0x352594,11,Shift_JIS,ダミー５０,"""\x83_\x83~\x81[\x82T\x82O"""
2604,0x3525a0,11,Shift_JIS,ダミー５１,"""\x83_\x83~\x81[\x82T\x82P"""
2605,0x3525ac,11,Shift_JIS,ダミー５２,"""\x83_\x83~\x81[\x82T\x82Q"""
2606,0x3525b8,11,Shift_JIS,ダミー５３,"""\x83_\x83~\x81[\x82T\x82R"""
2607,0x3525c4,11,Shift_JIS,ダミー５４,"""\x83_\x83~\x81[\x82T\x82S"""
2608,0x3525d0,11,Shift_JIS,ダミー５５,"""\x83_\x83~\x81[\x82T\x82T"""
2609,0x3525dc,11,Shift_JIS,ダミー５６,"""\x83_\x83~\x81[\x82T\x82U"""
2610,0x3525e8,11,Shift_JIS,ダミー５７,"""\x83_\x83~\x81[\x82T\x82V"""
2611,0x3525f4,11,Shift_JIS,ダミー５８,"""\x83_\x83~\x81[\x82T\x82W"""
2612,0x352600,15,Shift_JIS,ディスク１終了,"""\x83f\x83B\x83X\x83N\x82P\x8FI\x97\xB9"""
2613,0x352610,11,Shift_JIS,オーシャン,"""\x83I\x81[\x83V\x83\x83\x83\x93"""
2614,0x35261c,17,Shift_JIS,サウスオーシャン,"""\x83T\x83E\x83X\x83I\x81[\x83V\x83\x83\x83\x93"""
2615,0x352630,17,Shift_JIS,ノースオーシャン,"""\x83m\x81[\x83X\x83I\x81[\x83V\x83\x83\x83\x93"""
2616,0x352644,15,Shift_JIS,バルア帝国空域,"""\x83o\x83\x8B\x83A\x92\xE9\x8D\x91\x8B\xF3\x88\xE6"""
2617,0x352654,15,Shift_JIS,ナスル王国空域,"""\x83i\x83X\x83\x8B\x89\xA4\x8D\x91\x8B\xF3\x88\xE6"""
2618,0x352664,19,Shift_JIS,モンテスマ王国空域,"""\x83\x82\x83\x93\x83e\x83X\x83}\x89\xA4\x8D\x91\x8B\xF3\x88\xE6"""
2619,0x352678,13,Shift_JIS,氷の大陸空域,"""\x95X\x82\xCC\x91\xE5\x97\xA4\x8B\xF3\x88\xE6"""
2620,0x352688,23,Shift_JIS,アトランティア大陸空域,"""\x83A\x83g\x83\x89\x83\x93\x83e\x83B\x83A\x91\xE5\x97\xA4\x8B\xF3\x88\xE6"""
2621,0x3526a0,15,Shift_JIS,ヤフトマー空域,"""\x83\x84\x83t\x83g\x83}\x81[\x8B\xF3\x88\xE6"""
2622,0x3526b0,9,Shift_JIS,魔の空域,"""\x96\x82\x82\xCC\x8B\xF3\x88\xE6"""
2623,0x3526bc,7,Shift_JIS,喜望峰,"""\x8A\xEC\x96]\x95\xF4"""
2624,0x3526c4,13,Shift_JIS,南ダネル空峡,"""\x93\xEC\x83_\x83l\x83\x8B\x8B\xF3\x8B\xAC"""
2625,0x3526d4,13,Shift_JIS,北ダネル空峡,"""\x96k\x83_\x83l\x83\x8B\x8B\xF3\x8B\xAC"""
2626,0x3526e4,9,Shift_JIS,辺境空域,"""\x95\xD3\x8B\xAB\x8B\xF3\x88\xE6"""
2627,0x3526f0,15,Shift_JIS,ピュウの武器屋,"""\x83s\x83\x85\x83E\x82\xCC\x95\x90\x8A\xED\x89\xAE"""
2628,0x352700,15,Shift_JIS,リリィの道具屋,"""\x83\x8A\x83\x8A\x83B\x82\xCC\x93\xB9\x8B\xEF\x89\xAE"""
2629,0x352710,17,Shift_JIS,ボニータの道具屋,"""\x83{\x83j\x81[\x83^\x82\xCC\x93\xB9\x8B\xEF\x89\xAE"""
2630,0x352724,17,Shift_JIS,船装備の店ザック,"""\x91D\x91\x95\x94\xF5\x82\xCC\x93X\x83U\x83b\x83N"""
2631,0x352738,17,Shift_JIS,バスコスの武器屋,"""\x83o\x83X\x83R\x83X\x82\xCC\x95\x90\x8A\xED\x89\xAE"""
2632,0x35274c,17,Shift_JIS,謎のさすらい商人,"""\x93\xE4\x82\xCC\x82\xB3\x82\xB7\x82\xE7\x82\xA2\x8F\xA4\x90l"""
2633,0x352760,15,Shift_JIS,武器販売許可所,"""\x95\x90\x8A\xED\x94\xCC\x94\x84\x8B\x96\x89\xC2\x8F\x8A"""
2634,0x352770,15,Shift_JIS,道具販売許可所,"""\x93\xB9\x8B\xEF\x94\xCC\x94\x84\x8B\x96\x89\xC2\x8F\x8A"""
2635,0x352780,15,Shift_JIS,ケマルの武器屋,"""\x83P\x83}\x83\x8B\x82\xCC\x95\x90\x8A\xED\x89\xAE"""
2636,0x352790,17,Shift_JIS,道具のバルバル屋,"""\x93\xB9\x8B\xEF\x82\xCC\x83o\x83\x8B\x83o\x83\x8B\x89\xAE"""
2637,0x3527a4,17,Shift_JIS,船装備の店ダック,"""\x91D\x91\x95\x94\xF5\x82\xCC\x93X\x83_\x83b\x83N"""
2638,0x3527b8,17,Shift_JIS,戦いの店カパック,"""\x90\xED\x82\xA2\x82\xCC\x93X\x83J\x83p\x83b\x83N"""
2639,0x3527cc,15,Shift_JIS,道具屋キスキス,"""\x93\xB9\x8B\xEF\x89\xAE\x83L\x83X\x83L\x83X"""
2640,0x3527dc,11,Shift_JIS,カシムの店,"""\x83J\x83V\x83\x80\x82\xCC\x93X"""
2641,0x3527e8,13,Shift_JIS,リュウカン堂,"""\x83\x8A\x83\x85\x83E\x83J\x83\x93\x93\xB0"""
2642,0x3527f8,13,Shift_JIS,オスマンの店,"""\x83I\x83X\x83}\x83\x93\x82\xCC\x93X"""
2643,0x352808,17,Shift_JIS,アルキュミス薬局,"""\x83A\x83\x8B\x83L\x83\x85\x83~\x83X\x96\xF2\x8B\xC7"""
2644,0x35281c,17,Shift_JIS,武器の店ムハマド,"""\x95\x90\x8A\xED\x82\xCC\x93X\x83\x80\x83n\x83}\x83h"""
2645,0x352830,17,Shift_JIS,カリハリの道具屋,"""\x83J\x83\x8A\x83n\x83\x8A\x82\xCC\x93\xB9\x8B\xEF\x89\xAE"""
2646,0x352844,17,Shift_JIS,船装備の店バック,"""\x91D\x91\x95\x94\xF5\x82\xCC\x93X\x83o\x83b\x83N"""
2647,0x352858,15,Shift_JIS,バザーの武器屋,"""\x83o\x83U\x81[\x82\xCC\x95\x90\x8A\xED\x89\xAE"""
2648,0x352868,15,Shift_JIS,バザーの道具屋,"""\x83o\x83U\x81[\x82\xCC\x93\xB9\x8B\xEF\x89\xAE"""
2649,0x352878,15,Shift_JIS,砂漠の交易商人,"""\x8D\xBB\x94\x99\x82\xCC\x8C\xF0\x88\xD5\x8F\xA4\x90l"""
2650,0x352888,17,Shift_JIS,カンザンの船の店,"""\x83J\x83\x93\x83U\x83\x93\x82\xCC\x91D\x82\xCC\x93X"""
2651,0x35289c,17,Shift_JIS,武器のジットク軒,"""\x95\x90\x8A\xED\x82\xCC\x83W\x83b\x83g\x83N\x8C\xAC"""
2652,0x3528b0,13,Shift_JIS,道具のトメ屋,"""\x93\xB9\x8B\xEF\x82\xCC\x83g\x83\x81\x89\xAE"""
2653,0x3528c0,15,Shift_JIS,闇の船装備商船,"""\x88\xC5\x82\xCC\x91D\x91\x95\x94\xF5\x8F\xA4\x91D"""
2654,0x3528d0,9,Shift_JIS,ベルの店,"""\x83x\x83\x8B\x82\xCC\x93X"""
2655,0x3528dc,11,Shift_JIS,ギルド本部,"""\x83M\x83\x8B\x83h\x96{\x95\x94"""
2656,0x3528e8,72,Shift_JIS,その情報なら、もう聞いてるよ。\n悪いが、手間賃ていどの金しか出せないな。,"""\x82\xBB\x82\xCC\x8F\xEE\x95\xF1\x82\xC8\x82\xE7\x81A\x82\xE0\x82\xA4\x95\xB7\x82\xA2\x82\xC4\x82\xE9\x82\xE6\x81B\n\x88\xAB\x82\xA2\x82\xAA\x81A\x8E\xE8\x8A\xD4\x92\xC0\x82\xC4\x82\xA2\x82\xC7\x82\xCC\x8B\xE0\x82\xB5\x82\xA9\x8Fo\x82\xB9\x82\xC8\x82\xA2\x82\xC8\x81B"""
2657,0x352930,84,Shift_JIS,ふうむ、ウワサには聞いたことがあったが……\nいいだろう、その情報は買わせてもらうよ。,"""\x82\xD3\x82\xA4\x82\xDE\x81A\x83E\x83\x8F\x83T\x82\xC9\x82\xCD\x95\xB7\x82\xA2\x82\xBD\x82\xB1\x82\xC6\x82\xAA\x82\xA0\x82\xC1\x82\xBD\x82\xAA\x81c\x81c\n\x82\xA2\x82\xA2\x82\xBE\x82\xEB\x82\xA4\x81A\x82\xBB\x82\xCC\x8F\xEE\x95\xF1\x82\xCD\x94\x83\x82\xED\x82\xB9\x82\xC4\x82\xE0\x82\xE7\x82\xA4\x82\xE6\x81B"""
2658,0x352984,100,Shift_JIS,おおっ！　そんなものがこの世界に存在してるとは！\nありがとう、情報料はたっぷりはずまさせてもらうよ！,"""\x82\xA8\x82\xA8\x82\xC1\x81I\x81@\x82\xBB\x82\xF1\x82\xC8\x82\xE0\x82\xCC\x82\xAA\x82\xB1\x82\xCC\x90\xA2\x8AE\x82\xC9\x91\xB6\x8D\xDD\x82\xB5\x82\xC4\x82\xE9\x82\xC6\x82\xCD\x81I\n\x82\xA0\x82\xE8\x82\xAA\x82\xC6\x82\xA4\x81A\x8F\xEE\x95\xF1\x97\xBF\x82\xCD\x82\xBD\x82\xC1\x82\xD5\x82\xE8\x82\xCD\x82\xB8\x82\xDC\x82\xB3\x82\xB9\x82\xC4\x82\xE0\x82\xE7\x82\xA4\x82\xE6\x81I"""
2659,0x3529e8,13,Shift_JIS,マランバ支部,"""\x83}\x83\x89\x83\x93\x83o\x8Ex\x95\x94"""
2660,0x3529f8,15,Shift_JIS,ナスラード支部,"""\x83i\x83X\x83\x89\x81[\x83h\x8Ex\x95\x94"""
2661,0x352a08,9,Shift_JIS,闇ギルド,"""\x88\xC5\x83M\x83\x8B\x83h"""
2662,0x352a14,9,Shift_JIS,浮遊雷球,"""\x95\x82\x97V\x97\x8B\x8B\x85"""
2663,0x352a20,15,Shift_JIS,大陸の底の怪光,"""\x91\xE5\x97\xA4\x82\xCC\x92\xEA\x82\xCC\x89\xF6\x8C\xF5"""
2664,0x352a30,11,Shift_JIS,トキワドリ,"""\x83g\x83L\x83\x8F\x83h\x83\x8A"""
2665,0x352a3c,9,Shift_JIS,白き旅人,"""\x94\x92\x82\xAB\x97\xB7\x90l"""
2666,0x352a48,13,Shift_JIS,さかさウサギ,"""\x82\xB3\x82\xA9\x82\xB3\x83E\x83T\x83M"""
2667,0x352a58,21,Shift_JIS,世界を反対に見る動物,"""\x90\xA2\x8AE\x82\xF0\x94\xBD\x91\xCE\x82\xC9\x8C\xA9\x82\xE9\x93\xAE\x95\xA8"""
2668,0x352a70,9,Shift_JIS,天文台跡,"""\x93V\x95\xB6\x91\xE4\x90\xD5"""
2669,0x352a7c,19,Shift_JIS,星を見る人たちの家,"""\x90\xAF\x82\xF0\x8C\xA9\x82\xE9\x90l\x82\xBD\x82\xBF\x82\xCC\x89\xC6"""
2670,0x352a90,11,Shift_JIS,モンテヒヒ,"""\x83\x82\x83\x93\x83e\x83q\x83q"""
2671,0x352a9c,9,Shift_JIS,森の賢人,"""\x90X\x82\xCC\x8C\xAB\x90l"""
2672,0x352aa8,11,Shift_JIS,ぶどうイモ,"""\x82\xD4\x82\xC7\x82\xA4\x83C\x83\x82"""
2673,0x352ab4,13,Shift_JIS,新大陸の味覚,"""\x90V\x91\xE5\x97\xA4\x82\xCC\x96\xA1\x8Ao"""
2674,0x352ac4,15,Shift_JIS,ダスカの地上絵,"""\x83_\x83X\x83J\x82\xCC\x92n\x8F\xE3\x8AG"""
2675,0x352ad4,21,Shift_JIS,翼をひろげしハチドリ,"""\x97\x83\x82\xF0\x82\xD0\x82\xEB\x82\xB0\x82\xB5\x83n\x83`\x83h\x83\x8A"""
2676,0x352aec,11,Shift_JIS,巨人のイス,"""\x8B\x90\x90l\x82\xCC\x83C\x83X"""
2677,0x352af8,17,Shift_JIS,大いなる者の玉座,"""\x91\xE5\x82\xA2\x82\xC8\x82\xE9\x8E\xD2\x82\xCC\x8B\xCA\x8D\xC0"""
2678,0x352b0c,13,Shift_JIS,謎のサークル,"""\x93\xE4\x82\xCC\x83T\x81[\x83N\x83\x8B"""
2679,0x352b1c,13,Shift_JIS,妖精の落書き,"""\x97d\x90\xB8\x82\xCC\x97\x8E\x8F\x91\x82\xAB"""
2680,0x352b2c,9,Shift_JIS,謎の光球,"""\x93\xE4\x82\xCC\x8C\xF5\x8B\x85"""
2681,0x352b38,21,Shift_JIS,いたずら好きな妖精？,"""\x82\xA2\x82\xBD\x82\xB8\x82\xE7\x8DD\x82\xAB\x82\xC8\x97d\x90\xB8\x81H"""
2682,0x352b50,17,Shift_JIS,モンテスネスの村,"""\x83\x82\x83\x93\x83e\x83X\x83l\x83X\x82\xCC\x91\xBA"""
2683,0x352b64,11,Shift_JIS,男の楽園？,"""\x92j\x82\xCC\x8Ay\x89\x80\x81H"""
2684,0x352b70,11,Shift_JIS,ドラドの門,"""\x83h\x83\x89\x83h\x82\xCC\x96\xE5"""
2685,0x352b7c,15,Shift_JIS,古代都市の入口,"""\x8C\xC3\x91\xE3\x93s\x8Es\x82\xCC\x93\xFC\x8C\xFB"""
2686,0x352b8c,17,Shift_JIS,モンテスマ王都跡,"""\x83\x82\x83\x93\x83e\x83X\x83}\x89\xA4\x93s\x90\xD5"""
2687,0x352ba0,9,Shift_JIS,密林の都,"""\x96\xA7\x97\xD1\x82\xCC\x93s"""
2688,0x352bac,15,Shift_JIS,モンテスマ大陸,"""\x83\x82\x83\x93\x83e\x83X\x83}\x91\xE5\x97\xA4"""
2689,0x352bbc,7,Shift_JIS,新大陸,"""\x90V\x91\xE5\x97\xA4"""
2690,0x352bc4,9,Shift_JIS,ペンギン,"""\x83y\x83\x93\x83M\x83\x93"""
2691,0x352bd0,11,Shift_JIS,飛べない鳥,"""\x94\xF2\x82\xD7\x82\xC8\x82\xA2\x92\xB9"""
2692,0x352bdc,11,Shift_JIS,大灯台の跡,"""\x91\xE5\x93\x94\x91\xE4\x82\xCC\x90\xD5"""
2693,0x352be8,13,Shift_JIS,いにしえの塔,"""\x82\xA2\x82\xC9\x82\xB5\x82\xA6\x82\xCC\x93\x83"""
2694,0x352bf8,7,Shift_JIS,黄金像,"""\x89\xA9\x8B\xE0\x91\x9C"""
2695,0x352c00,9,Shift_JIS,黄金の人,"""\x89\xA9\x8B\xE0\x82\xCC\x90l"""
2696,0x352c0c,15,Shift_JIS,青の空賊の墓標,"""\x90\xC2\x82\xCC\x8B\xF3\x91\xAF\x82\xCC\x95\xE6\x95W"""
2697,0x352c1c,21,Shift_JIS,空に生きた男が眠る地,"""\x8B\xF3\x82\xC9\x90\xB6\x82\xAB\x82\xBD\x92j\x82\xAA\x96\xB0\x82\xE9\x92n"""
2698,0x352c34,17,Shift_JIS,月Ж石の滝の水源,"""\x8C\x8E\x84G\x90\xCE\x82\xCC\x91\xEA\x82\xCC\x90\x85\x8C\xB9"""
2699,0x352c48,11,Shift_JIS,輝く水の源,"""\x8BP\x82\xAD\x90\x85\x82\xCC\x8C\xB9"""
2700,0x352c54,13,Shift_JIS,嘆きの皇子像,"""\x92Q\x82\xAB\x82\xCC\x8Dc\x8Eq\x91\x9C"""
2701,0x352c64,15,Shift_JIS,黙して語らぬ者,"""\x96\xD9\x82\xB5\x82\xC4\x8C\xEA\x82\xE7\x82\xCA\x8E\xD2"""
2702,0x352c74,11,Shift_JIS,空中珊瑚礁,"""\x8B\xF3\x92\x86\x8EX\x8C\xE8\x8F\xCA"""
2703,0x352c80,15,Shift_JIS,色とりどりの島,"""\x90F\x82\xC6\x82\xE8\x82\xC7\x82\xE8\x82\xCC\x93\x87"""
2704,0x352c90,9,Shift_JIS,オーロラ,"""\x83I\x81[\x83\x8D\x83\x89"""
2705,0x352c9c,15,Shift_JIS,天界のカーテン,"""\x93V\x8AE\x82\xCC\x83J\x81[\x83e\x83\x93"""
2706,0x352cac,13,Shift_JIS,ロック鳥の巣,"""\x83\x8D\x83b\x83N\x92\xB9\x82\xCC\x91\x83"""
2707,0x352cbc,21,Shift_JIS,２００人分のオムレツ,"""\x82Q\x82O\x82O\x90l\x95\xAA\x82\xCC\x83I\x83\x80\x83\x8C\x83c"""
2708,0x352cd4,13,Shift_JIS,岸壁住居の跡,"""\x8A\xDD\x95\xC7\x8FZ\x8B\x8F\x82\xCC\x90\xD5"""
2709,0x352ce4,11,Shift_JIS,岩の中の家,"""\x8A\xE2\x82\xCC\x92\x86\x82\xCC\x89\xC6"""
2710,0x352cf0,9,Shift_JIS,伯爵の城,"""\x94\x8C\x8E\xDD\x82\xCC\x8F\xE9"""
2711,0x352cfc,11,Shift_JIS,吸血鬼伝説,"""\x8Bz\x8C\x8C\x8BS\x93`\x90\xE0"""
2712,0x352d08,13,Shift_JIS,水先案内の碑,"""\x90\x85\x90\xE6\x88\xC4\x93\xE0\x82\xCC\x94\xE8"""
2713,0x352d18,19,Shift_JIS,いにしえよりの道標,"""\x82\xA2\x82\xC9\x82\xB5\x82\xA6\x82\xE6\x82\xE8\x82\xCC\x93\xB9\x95W"""
2714,0x352d2c,11,Shift_JIS,エルモの巣,"""\x83G\x83\x8B\x83\x82\x82\xCC\x91\x83"""
2715,0x352d38,19,Shift_JIS,あの生き物の故郷？,"""\x82\xA0\x82\xCC\x90\xB6\x82\xAB\x95\xA8\x82\xCC\x8C\xCC\x8B\xBD\x81H"""
2716,0x352d4c,17,Shift_JIS,銀の月Ж石の鉱脈,"""\x8B\xE2\x82\xCC\x8C\x8E\x84G\x90\xCE\x82\xCC\x8Dz\x96\xAC"""
2717,0x352d60,17,Shift_JIS,お宝がゴロゴロ！,"""\x82\xA8\x95\xF3\x82\xAA\x83S\x83\x8D\x83S\x83\x8D\x81I"""
2718,0x352d74,15,Shift_JIS,クラーケンの巣,"""\x83N\x83\x89\x81[\x83P\x83\x93\x82\xCC\x91\x83"""
2719,0x352d84,15,Shift_JIS,船乗りは見た！,"""\x91D\x8F\xE6\x82\xE8\x82\xCD\x8C\xA9\x82\xBD\x81I"""
2720,0x352d94,13,Shift_JIS,船乗りの詩碑,"""\x91D\x8F\xE6\x82\xE8\x82\xCC\x8E\x8D\x94\xE8"""
2721,0x352da4,9,Shift_JIS,詩人の魂,"""\x8E\x8D\x90l\x82\xCC\x8D\xB0"""
2722,0x352db0,9,Shift_JIS,ドクロ岩,"""\x83h\x83N\x83\x8D\x8A\xE2"""
2723,0x352dbc,17,Shift_JIS,何かを見つめる者,"""\x89\xBD\x82\xA9\x82\xF0\x8C\xA9\x82\xC2\x82\xDF\x82\xE9\x8E\xD2"""
2724,0x352dd0,15,Shift_JIS,虹のふもとの島,"""\x93\xF8\x82\xCC\x82\xD3\x82\xE0\x82\xC6\x82\xCC\x93\x87"""
2725,0x352de0,17,Shift_JIS,橋のふもとの財宝,"""\x8B\xB4\x82\xCC\x82\xD3\x82\xE0\x82\xC6\x82\xCC\x8D\xE0\x95\xF3"""
2726,0x352df4,9,Shift_JIS,船の墓場,"""\x91D\x82\xCC\x95\xE6\x8F\xEA"""
2727,0x352e00,21,Shift_JIS,その空峡の中には……,"""\x82\xBB\x82\xCC\x8B\xF3\x8B\xAC\x82\xCC\x92\x86\x82\xC9\x82\xCD\x81c\x81c"""
2728,0x352e18,15,Shift_JIS,バルア沈没戦艦,"""\x83o\x83\x8B\x83A\x92\xBE\x96v\x90\xED\x8A\xCD"""
2729,0x352e28,11,Shift_JIS,提督の末路,"""\x92\xF1\x93\xC2\x82\xCC\x96\x96\x98H"""
2730,0x352e34,13,Shift_JIS,さまよえる湖,"""\x82\xB3\x82\xDC\x82\xE6\x82\xA6\x82\xE9\x8C\xCE"""
2731,0x352e44,15,Shift_JIS,砂漠に漂いし地,"""\x8D\xBB\x94\x99\x82\xC9\x95Y\x82\xA2\x82\xB5\x92n"""
2732,0x352e54,9,Shift_JIS,流砂の滝,"""\x97\xAC\x8D\xBB\x82\xCC\x91\xEA"""
2733,0x352e60,19,Shift_JIS,果てることのなき砂,"""\x89\xCA\x82\xC4\x82\xE9\x82\xB1\x82\xC6\x82\xCC\x82\xC8\x82\xAB\x8D\xBB"""
2734,0x352e74,9,Shift_JIS,オアシス,"""\x83I\x83A\x83V\x83X"""
2735,0x352e80,15,Shift_JIS,旅人の休息の地,"""\x97\xB7\x90l\x82\xCC\x8Bx\x91\xA7\x82\xCC\x92n"""
2736,0x352e90,9,Shift_JIS,香料の島,"""\x8D\x81\x97\xBF\x82\xCC\x93\x87"""
